"agency_type","call_category","address_city","incident_number","jurisdiction","problem","date_response","address_state","address_zip","day_response","month_response","year_response"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000200","San Diego","Emergency Medical Response","2020-01-01 07:30:24","CA","92110","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000198","San Diego","Emergency Medical Response","2020-01-01 07:18:29","CA","92126","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000197","San Diego","Emergency Medical Response","2020-01-01 07:10:13","CA","92102","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000196","San Diego","Emergency Medical Response","2020-01-01 07:06:31","CA","92107","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000195","San Diego","Emergency Medical Response","2020-01-01 07:05:04","CA","92115","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000193","San Diego","Emergency Medical Response","2020-01-01 07:03:21","CA","92037","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000192","San Diego","Emergency Medical Response","2020-01-01 07:01:19","CA","92113","1","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20000190","San Diego","HAZARD","2020-01-01 06:57:17","CA","92102","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000189","San Diego","Emergency Medical Response","2020-01-01 06:48:27","CA","92104","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000188","San Diego","Emergency Medical Response","2020-01-01 06:44:19","CA","92173","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000187","San Diego","Emergency Medical Response","2020-01-01 06:44:14","CA","92105","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000186","San Diego","Emergency Medical Response","2020-01-01 06:41:48","CA","92173","1","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20000185","San Diego","Non-Emergency Medical Response","2020-01-01 06:39:45","CA","92110","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000184","San Diego","Emergency Medical Response","2020-01-01 06:37:37","CA","92120","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000183","San Diego","Emergency Medical Response","2020-01-01 06:33:24","CA","92102","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000182","San Diego","Emergency Medical Response","2020-01-01 06:29:29","CA","92117","1","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20000181","San Diego","HAZARD","2020-01-01 06:28:48","CA","92102","1","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20000180","San Diego","Urgent Medical Response","2020-01-01 06:27:17","CA","92104","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000179","San Diego","Emergency Medical Response","2020-01-01 06:23:30","CA","92114","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000178","San Diego","Emergency Medical Response","2020-01-01 06:11:35","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000176","San Diego","Emergency Medical Response","2020-01-01 06:03:25","CA","92104","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000174","San Diego","Emergency Medical Response","2020-01-01 06:01:38","CA","92109","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000175","San Diego","Emergency Medical Response","2020-01-01 06:00:59","CA","92117","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000173","San Diego","Emergency Medical Response","2020-01-01 06:00:34","CA","92126","1","1","2020"
"Fire","FIRE","SAN DIEGO","FS20000172","San Diego","FIRE","2020-01-01 05:55:22","CA","92121","1","1","2020"
"Fire","FIRE","SAN DIEGO","FS20000169","San Diego","FIRE","2020-01-01 05:51:48","CA","92102","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000171","San Diego","Emergency Medical Response","2020-01-01 05:50:29","CA","92113","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000167","San Diego","Emergency Medical Response","2020-01-01 05:49:16","CA","92173","1","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20000166","San Diego","HAZARD","2020-01-01 05:42:41","CA","92131","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000165","San Diego","Emergency Medical Response","2020-01-01 05:42:11","CA","92103","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000164","San Diego","Emergency Medical Response","2020-01-01 05:41:33","CA","92154","1","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20000162","San Diego","Non-Emergency Medical Response","2020-01-01 05:38:53","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000160","San Diego","Emergency Medical Response","2020-01-01 05:32:39","CA","92108","1","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20000159","San Diego","Non-Emergency Medical Response","2020-01-01 05:31:45","CA","92110","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000158","San Diego","Emergency Medical Response","2020-01-01 05:27:51","CA","92128","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000157","San Diego","Emergency Medical Response","2020-01-01 05:25:51","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000156","San Diego","Emergency Medical Response","2020-01-01 05:25:09","CA","92105","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000154","San Diego","Emergency Medical Response","2020-01-01 05:11:31","CA","92101","1","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20000153","San Diego","Non-Emergency Medical Response","2020-01-01 05:02:23","CA","92108","1","1","2020"
"Fire","FIRE","SAN DIEGO","FS20000152","San Diego","FIRE","2020-01-01 04:56:07","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000151","San Diego","Emergency Medical Response","2020-01-01 04:52:27","CA","92114","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000150","San Diego","Emergency Medical Response","2020-01-01 04:48:35","CA","92117","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000149","San Diego","Emergency Medical Response","2020-01-01 04:38:29","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000147","San Diego","Emergency Medical Response","2020-01-01 04:33:39","CA","92114","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000148","San Diego","Emergency Medical Response","2020-01-01 04:33:01","CA","92113","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000146","San Diego","Emergency Medical Response","2020-01-01 04:32:42","CA","92104","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000145","San Diego","Emergency Medical Response","2020-01-01 04:31:43","CA","92103","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000143","San Diego","Emergency Medical Response","2020-01-01 04:14:52","CA","92126","1","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20000142","San Diego","Urgent Medical Response","2020-01-01 04:09:57","CA","92103","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000141","San Diego","Emergency Medical Response","2020-01-01 04:07:25","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000139","San Diego","Emergency Medical Response","2020-01-01 04:00:10","CA","92154","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000138","San Diego","Emergency Medical Response","2020-01-01 03:59:03","CA","92109","1","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20000137","San Diego","Non-Emergency Medical Response","2020-01-01 03:56:37","CA","92173","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000136","San Diego","Emergency Medical Response","2020-01-01 03:56:32","CA","92114","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000135","San Diego","Emergency Medical Response","2020-01-01 03:56:03","CA","92173","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000134","San Diego","Emergency Medical Response","2020-01-01 03:49:42","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000132","San Diego","Emergency Medical Response","2020-01-01 03:45:03","CA","92103","1","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20000131","San Diego","Urgent Medical Response","2020-01-01 03:40:40","CA","92105","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000130","San Diego","Emergency Medical Response","2020-01-01 03:38:51","CA","92154","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000129","San Diego","Emergency Medical Response","2020-01-01 03:38:30","CA","92105","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000128","San Diego","Emergency Medical Response","2020-01-01 03:36:49","CA","92101","1","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20000127","San Diego","Urgent Medical Response","2020-01-01 03:35:22","CA","92110","1","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20000126","San Diego","Non-Emergency Medical Response","2020-01-01 03:32:32","CA","92114","1","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20000125","San Diego","Urgent Medical Response","2020-01-01 03:30:33","CA","92128","1","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20000124","San Diego","Urgent Medical Response","2020-01-01 03:21:54","CA","92122","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000123","San Diego","Emergency Medical Response","2020-01-01 03:19:28","CA","92115","1","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20000122","San Diego","HAZARD","2020-01-01 03:18:47","CA","92037","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000121","San Diego","Emergency Medical Response","2020-01-01 03:18:43","CA","92109","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000120","San Diego","Emergency Medical Response","2020-01-01 03:14:33","CA","92173","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000119","San Diego","Emergency Medical Response","2020-01-01 03:14:06","CA","92128","1","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20000118","San Diego","Urgent Medical Response","2020-01-01 03:10:15","CA","92104","1","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20000117","San Diego","Non-Emergency Medical Response","2020-01-01 03:06:15","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000116","San Diego","Emergency Medical Response","2020-01-01 03:04:31","CA","92126","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000115","San Diego","Emergency Medical Response","2020-01-01 03:01:58","CA","92109","1","1","2020"
"Fire","Urgent Medical Response","SAN DIEGO","FS20000114","San Diego","Urgent Medical Response","2020-01-01 02:59:32","CA","92114","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000113","San Diego","Emergency Medical Response","2020-01-01 02:59:09","CA","92120","1","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20000112","San Diego","EVENTS","2020-01-01 02:56:36","CA","92101","1","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20000111","San Diego","EVENTS","2020-01-01 02:55:09","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000110","San Diego","Emergency Medical Response","2020-01-01 02:51:36","CA","92128","1","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20000108","San Diego","EVENTS","2020-01-01 02:49:26","CA","92101","1","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20000109","San Diego","HAZARD","2020-01-01 02:49:21","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000107","San Diego","Emergency Medical Response","2020-01-01 02:48:23","CA","92115","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000103","San Diego","Emergency Medical Response","2020-01-01 02:39:20","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000104","San Diego","Emergency Medical Response","2020-01-01 02:38:50","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000102","San Diego","Emergency Medical Response","2020-01-01 02:37:55","CA","92109","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000100","San Diego","Emergency Medical Response","2020-01-01 02:36:43","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000099","San Diego","Emergency Medical Response","2020-01-01 02:34:59","CA","92113","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000098","San Diego","Emergency Medical Response","2020-01-01 02:34:29","CA","92115","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000097","San Diego","Emergency Medical Response","2020-01-01 02:29:20","CA","92103","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000094","San Diego","Emergency Medical Response","2020-01-01 02:25:45","CA","92113","1","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20000093","San Diego","EVENTS","2020-01-01 02:25:26","CA","92101","1","1","2020"
"Fire","HAZARD","SAN DIEGO","FS20000091","San Diego","HAZARD","2020-01-01 02:22:05","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000087","San Diego","Emergency Medical Response","2020-01-01 02:21:34","CA","92109","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000089","San Diego","Emergency Medical Response","2020-01-01 02:21:21","CA","92105","1","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20000092","San Diego","Non-Emergency Medical Response","2020-01-01 02:21:19","CA","92109","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000088","San Diego","Emergency Medical Response","2020-01-01 02:19:52","CA","92110","1","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20000085","San Diego","EVENTS","2020-01-01 02:17:59","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000086","San Diego","Emergency Medical Response","2020-01-01 02:17:44","CA","92114","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000084","San Diego","Emergency Medical Response","2020-01-01 02:17:33","CA","92109","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000083","San Diego","Emergency Medical Response","2020-01-01 02:16:38","CA","92123","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000082","San Diego","Emergency Medical Response","2020-01-01 02:12:21","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000081","San Diego","Emergency Medical Response","2020-01-01 02:10:27","CA","92102","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000080","San Diego","Emergency Medical Response","2020-01-01 02:09:33","CA","92108","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000079","San Diego","Emergency Medical Response","2020-01-01 02:08:40","CA","92113","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000078","San Diego","Emergency Medical Response","2020-01-01 02:07:51","CA","92102","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000077","San Diego","Emergency Medical Response","2020-01-01 02:06:52","CA","92124","1","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20000076","San Diego","EVENTS","2020-01-01 02:03:57","CA","92101","1","1","2020"
"Fire","EVENTS","SAN DIEGO","FS20000075","San Diego","EVENTS","2020-01-01 02:03:16","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000073","San Diego","Emergency Medical Response","2020-01-01 02:02:53","CA","92126","1","1","2020"
"Fire","Non-Emergency Medical Response","SAN DIEGO","FS20000072","San Diego","Non-Emergency Medical Response","2020-01-01 01:58:50","CA","92101","1","1","2020"
"Fire","FIRE","SAN DIEGO","FS20000065","San Diego","FIRE","2020-01-01 01:56:21","CA","92113","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000064","San Diego","Emergency Medical Response","2020-01-01 01:54:12","CA","92101","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000062","San Diego","Emergency Medical Response","2020-01-01 01:50:28","CA","92154","1","1","2020"
"Fire","Emergency Medical Response","SAN DIEGO","FS20000061","San Diego","Emergency Medical Response","2020-01-01 01:48:54","CA","92113","1","1","2020"
